"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.083741513E1,-8.514021807E-1,4.337223373E-2,-1.017479843E-1
6.084739212E1,-7.470053346E-1,9.593468249E-2,-4.421091449E-1
6.085736812E1,-4.148879441E-1,3.725714251E-1,-1.026773407E0
6.086734412E1,1.095289472E-1,7.159779619E-1,-1.742674332E0
6.087732013E1,4.883590128E-1,1.020367490E0,-2.289906474E0
6.088729713E1,6.845556097E-1,1.118831313E0,-2.632494255E0
6.089727313E1,4.241910104E-1,1.120818124E0,-2.694675885E0
6.090724913E1,-2.061667574E-1,9.993365905E-1,-2.526389510E0
6.091722513E1,-8.945166253E-1,8.282554659E-1,-2.121952806E0
6.092720213E1,-1.375576778E0,6.070342478E-1,-1.623330907E0
6.093717813E1,-1.636057079E0,5.073838791E-1,-1.200667262E0
6.094715413E1,-1.585266410E0,5.721326561E-1,-9.151512301E-1
6.095713033E1,-1.284789107E0,6.253746975E-1,-7.656858730E-1
6.096710733E1,-1.088654856E0,7.977952000E-1,-7.830760771E-1
6.097708333E1,-1.103027020E0,1.006961067E0,-8.455570847E-1
6.098705933E1,-1.090869855E0,1.133876857E0,-9.809844464E-1
6.099703633E1,-1.213193825E0,1.047585548E0,-9.333413333E-1
6.100701233E1,-1.337598235E0,9.439837043E-1,-5.224685991E-1
6.101698833E1,-1.603718761E0,9.171496622E-1,1.341935992E-1
6.102696433E1,-1.931870643E0,8.250191782E-1,9.597643161E-1
6.103694133E1,-1.942985030E0,6.484714186E-1,1.729300581E0
6.104691733E1,-1.800457394E0,4.239383376E-1,2.206134000E0
6.105689333E1,-1.611623611E0,4.376025496E-1,2.239904594E0
6.106686933E1,-1.317365115E0,7.767039277E-1,1.804307494E0
6.107684633E1,-8.561097740E-1,1.205714432E0,1.108249095E0
6.108682233E1,-3.873676216E-1,1.434801617E0,4.043408096E-1
6.109679833E1,1.920715325E-2,1.458410335E0,2.076036376E-1
6.110677433E1,2.396988947E-1,1.409890871E0,7.705723912E-1
6.111675133E1,-9.706970014E-2,1.067948477E0,1.782660517E0
6.112672733E1,-9.094638627E-1,5.819482309E-1,2.708339658E0
6.113670333E1,-1.628743820E0,1.956278090E-1,3.219805552E0
6.114668033E1,-2.099717892E0,-8.909826413E-2,3.099309640E0
6.115665633E1,-2.301842688E0,-1.958295380E-1,2.612447076E0
6.116663233E1,-2.007833283E0,-2.075593449E-1,2.176363487E0
6.117660833E1,-1.563158380E0,-1.443398340E-1,1.891668404E0
6.118658533E1,-1.041935676E0,-1.720875035E-1,1.593558054E0
6.119656133E1,-7.396344808E-1,-1.261348204E-1,1.360920147E0
6.120653733E1,-7.265858343E-1,9.782932654E-2,1.406161224E0
6.121651333E1,-6.813632492E-1,1.525553182E-1,1.338597232E0
6.122649033E1,-6.764230098E-1,7.581792176E-2,1.128136060E0
6.123646633E1,-6.463898829E-1,-5.268078178E-2,8.708544785E-1
6.124644233E1,-6.992742209E-1,-1.903512816E-1,7.720821422E-1
6.125641833E1,-6.436135519E-1,-3.001763172E-1,6.567306107E-1
6.126639533E1,-5.842177180E-1,-4.367621586E-1,3.757140112E-1
6.127637133E1,-5.317134490E-1,-5.093638194E-1,3.505230367E-2
6.128634733E1,-6.388321374E-1,-4.956572150E-1,-3.971575052E-1
6.129632333E1,-4.700229850E-1,-4.627281815E-1,-8.876476818E-1
6.130630033E1,-2.439496377E-1,-3.585495096E-1,-1.398715965E0
6.131627633E1,-3.185833521E-2,-2.535618755E-1,-1.842510862E0
6.132625233E1,1.231523385E-1,-1.226944649E-1,-2.127378438E0
6.133622833E1,1.051827849E-1,-9.721463799E-2,-2.289136981E0
6.134620533E1,-1.132766470E-2,-1.729213165E-1,-2.347647144E0
6.135618133E1,-1.753571934E-1,-2.677545297E-1,-2.275754458E0
6.136615733E1,-3.749067665E-1,-3.330566727E-1,-2.055237245E0
6.137613333E1,-4.670149945E-1,-5.014868890E-1,-1.787989084E0
6.138611033E1,-3.708386393E-1,-6.545697722E-1,-1.729616330E0
6.139608633E1,4.638069928E-2,-6.516192672E-1,-1.865821956E0
6.140606233E1,4.947427835E-1,-5.352490045E-1,-2.186513084E0
6.141603933E1,8.599742720E-1,-3.456892897E-1,-2.597734312E0
6.142601533E1,1.143957749E0,-1.376969585E-1,-2.809119344E0
6.143599133E1,1.246449060E0,-4.629240632E-3,-2.634308646E0
6.144596733E1,1.191890664E0,2.574967593E-2,-2.179428597E0
6.145594433E1,9.913872278E-1,-1.069977607E-1,-1.593905379E0
6.146592033E1,4.767574060E-1,-3.279640402E-1,-8.616655791E-1
6.147589633E1,-2.550760120E-2,-5.774017283E-1,-3.997916758E-2
6.148587233E1,-1.326934230E-1,-8.245823912E-1,6.413641280E-1
6.149584933E1,1.815753784E-1,-1.037462264E0,8.788996625E-1
6.150582533E1,7.539009561E-1,-1.081518987E0,7.542095429E-1
6.151580133E1,1.380621317E0,-8.819394837E-1,3.908091831E-1
6.152577733E1,1.820194963E0,-5.530740952E-1,-6.556833744E-2
6.153575433E1,1.952286196E0,-3.031332542E-1,-3.597090125E-1
6.154573033E1,1.955217259E0,-1.033426662E-1,-3.604288048E-1
6.155570633E1,1.929720621E0,3.487454832E-2,-1.822547883E-1
6.156568233E1,1.747483082E0,3.166545019E-2,1.405892837E-1
6.157565933E1,1.495251302E0,-9.945280597E-2,5.846437973E-1
6.158563533E1,1.384867127E0,-3.512032141E-1,1.064772708E0
6.159561133E1,1.438330704E0,-6.478052746E-1,1.579283831E0
6.160558733E1,1.402019495E0,-8.453962862E-1,2.092821978E0
6.161556433E1,1.319726805E0,-1.120205774E0,2.486231418E0
6.162554033E1,1.104168250E0,-1.345083110E0,2.866682843E0
6.163551633E1,1.007297575E0,-1.454476621E0,3.227128020E0
6.164549233E1,8.823808023E-1,-1.433581596E0,3.403650783E0
6.165546933E1,8.783365025E-1,-1.447105182E0,3.106710461E0
6.166544533E1,9.957811911E-1,-1.478270111E0,2.512024071E0
6.167542133E1,1.103644413E0,-1.393192831E0,1.926983832E0
6.168539733E1,1.114662979E0,-1.183419876E0,1.313029697E0
6.169537433E1,1.076899175E0,-9.445406516E-1,6.969980460E-1
6.170535033E1,9.945713291E-1,-6.635547499E-1,1.152380955E-1
6.171532633E1,1.024602921E0,-3.655821021E-1,-3.973715132E-1
6.172530233E1,1.179680509E0,-7.299283952E-2,-7.815815288E-1
6.173527933E1,1.268163865E0,1.678880332E-1,-9.947470379E-1
6.174525533E1,1.213012050E0,3.369536957E-1,-1.139410661E0
6.175523133E1,1.083244428E0,3.902567674E-1,-1.329031187E0
6.176520733E1,9.237494145E-1,3.527258290E-1,-1.480912029E0
6.177518433E1,6.147003130E-1,2.955358207E-1,-1.400105848E0
6.178516033E1,1.348131117E-1,2.321055177E-1,-1.066007055E0
6.179513633E1,-2.507056569E-1,7.329382494E-2,-5.498499405E-1
6.180511233E1,-6.514511597E-1,-1.294295803E-2,-1.254976201E-1
6.181508933E1,-9.776529953E-1,-9.827561527E-3,3.089434862E-2
6.182506533E1,-1.086191790E0,6.246288121E-2,-1.790458363E-1
6.183504133E1,-1.123403616E0,2.230721542E-1,-7.359358245E-1
6.184501733E1,-9.575625470E-1,4.518370114E-1,-1.460452037E0
6.185499333E1,-6.374377958E-1,7.224316800E-1,-2.129726679E0
6.186497033E1,-3.351271717E-1,9.415816681E-1,-2.633736788E0
6.187494633E1,-2.038842968E-1,1.030028991E0,-2.872711322E0
6.188492233E1,-2.575541351E-1,1.042229499E0,-2.813143398E0
6.189489833E1,-3.985437338E-1,1.033636577E0,-2.416180020E0
6.190487533E1,-7.361684706E-1,9.731702274E-1,-1.773301463E0
6.191485133E1,-1.097904567E0,8.430106223E-1,-1.041278011E0
6.192482733E1,-1.362829848E0,6.958407359E-1,-4.284974116E-1
6.193480333E1,-1.540457150E0,5.855523084E-1,-3.608492196E-2
6.194478033E1,-1.699862189E0,5.702844974E-1,-9.630130291E-2
6.195475608E1,-1.825866762E0,6.225599210E-1,-5.118541485E-1
6.196473208E1,-1.798852334E0,7.173924033E-1,-1.101408437E0
6.197470808E1,-1.562169616E0,8.459273596E-1,-1.601275794E0
6.198468508E1,-1.298069303E0,8.887919819E-1,-1.774673805E0
6.199466108E1,-1.287371384E0,9.269887720E-1,-1.734068400E0
6.200463708E1,-1.294089396E0,7.867982684E-1,-1.399590708E0
6.201461308E1,-1.626311817E0,5.029973710E-1,-6.834863001E-1
6.202459008E1,-2.127046608E0,2.296594812E-1,3.467679548E-1
6.203456608E1,-2.440266748E0,1.014785738E-1,1.445551577E0
6.204454208E1,-2.549202422E0,3.426399668E-1,2.349220045E0
6.205451808E1,-2.515447615E0,7.959725498E-1,2.531581253E0
6.206449508E1,-2.288076881E0,9.407232969E-1,1.880656927E0
6.207447108E1,-1.600612281E0,8.908358762E-1,1.106681457E0
6.208444708E1,-8.433265181E-1,8.314248030E-1,5.201145101E-1
6.209442308E1,-4.961404873E-1,6.546498790E-1,8.013959885E-2
6.210440008E1,-4.513755199E-1,8.994302599E-1,1.807456219E-1
6.211437608E1,-5.365671862E-1,8.792411399E-1,6.259251398E-1
6.212435208E1,-9.793867678E-1,4.578752849E-1,1.345481159E0
6.213432808E1,-1.502127774E0,-9.974238932E-2,2.364124598E0
6.214430508E1,-1.739731136E0,-7.073617972E-1,3.465243598E0
6.215428108E1,-1.788069483E0,-1.081386986E0,4.479548403E0
6.216425708E1,-1.739175358E0,-1.173611318E0,5.421737158E0
6.217423308E1,-1.499708781E0,-1.290812763E0,5.799690068E0
6.218421008E1,-1.256935311E0,-1.090481746E0,5.640474479E0
6.219418608E1,-1.007663537E0,-8.149303924E-1,5.003357184E0
6.220416208E1,-8.526666411E-1,-6.644004035E-1,4.192255987E0
6.221413808E1,-7.024032122E-1,-6.223564379E-1,3.331206120E0
6.222411408E1,-6.024415157E-1,-6.458670688E-1,2.413140637E0
6.223409108E1,-4.442799603E-1,-6.883684328E-1,1.422566172E0
6.224406708E1,-3.258194277E-1,-6.330034867E-1,5.608263338E-1
6.225404308E1,-5.698597703E-2,-4.817450809E-1,-4.921776831E-2
6.226401908E1,1.195245431E-1,-3.344754995E-1,-5.264903140E-1
6.227399608E1,-4.961245537E-2,-3.920444074E-1,-1.031037782E0
6.228397208E1,-2.779774727E-1,-5.193080328E-1,-1.516056719E0
6.229394808E1,-2.098112538E-1,-5.134669568E-1,-1.830652124E0
6.230392408E1,-2.169551261E-1,-3.882501492E-1,-2.123455541E0
6.231390108E1,-1.263002235E-2,-2.273561168E-1,-2.420797566E0
6.232387708E1,3.018648835E-1,-3.690674812E-2,-2.725994157E0
6.233385308E1,5.124204148E-1,1.076845162E-1,-3.061338406E0
6.234382908E1,5.399421625E-1,9.701568648E-2,-3.145009723E0
6.235380608E1,4.233194829E-1,-3.368624792E-2,-3.017661459E0
6.236378208E1,1.446304041E-1,-1.851569076E-1,-2.552898447E0
6.237375808E1,-1.755235467E-2,-4.187875253E-1,-2.031846043E0
6.238373408E1,-2.705532264E-2,-5.998230229E-1,-1.698251866E0
6.239371008E1,5.721153338E-2,-6.096372820E-1,-1.674769447E0
6.240368708E1,2.327078174E-1,-5.530409123E-1,-1.973239986E0
6.241366308E1,3.656187568E-1,-4.475317065E-1,-2.246774488E0
6.242363908E1,5.070223749E-1,-3.090279785E-1,-2.368995913E0
6.243361508E1,6.069549084E-1,-2.537555645E-1,-2.314394614E0
6.244359208E1,5.650424321E-1,-2.255776861E-1,-2.032520812E0
6.245356808E1,4.972133418E-1,-1.584868799E-1,-1.663638688E0
6.246354408E1,5.127734404E-1,-8.930393994E-2,-1.317464225E0
6.247352008E1,7.442836750E-1,-1.418658771E-1,-7.840069538E-1
6.248349708E1,7.559708704E-1,-1.066985294E-1,-1.949052393E-2
6.249347308E1,8.760585735E-1,-1.491833751E-1,5.730429214E-1
6.250344908E1,1.101239526E0,-3.489330326E-1,9.406772500E-1
6.251342508E1,9.497890393E-1,-4.837579849E-1,1.053612127E0
6.252340108E1,7.848304611E-1,-4.760165638E-1,9.685117507E-1
6.253337808E1,8.121016556E-1,-4.322956167E-1,8.467522556E-1
6.254335408E1,8.690210840E-1,-3.438414234E-1,6.894077754E-1
6.255333008E1,1.087563839E0,-2.881031325E-1,3.815132797E-1
6.256330608E1,1.386406260E0,-3.060298187E-1,8.004955173E-2
6.257328308E1,1.490773358E0,-2.592155483E-1,-6.843932033E-2
6.258325908E1,1.432781551E0,-3.374179646E-1,-2.403322577E-2
6.259323508E1,1.217526978E0,-5.641591005E-1,4.590613925E-1
6.260321108E1,9.194900103E-1,-8.895415950E-1,1.222926443E0
6.261318808E1,5.231168360E-1,-1.215532785E0,2.025147473E0
6.262316408E1,1.345893095E-1,-1.448948079E0,2.753346262E0
6.263314008E1,1.276322924E-2,-1.608685678E0,3.145893238E0
6.264311608E1,1.776386308E-1,-1.660297589E0,3.165217701E0
6.265309208E1,5.329849626E-1,-1.546187275E0,2.933046986E0
6.266306908E1,1.102020276E0,-1.482810620E0,2.647547327E0
6.267304508E1,1.498003148E0,-1.390124504E0,2.310367636E0
6.268302108E1,1.770023222E0,-1.202931304E0,1.729794086E0
6.269299708E1,1.830876072E0,-9.877395885E-1,1.083791946E0
6.270297408E1,1.575433293E0,-7.771978712E-1,6.009464192E-1
6.271295008E1,1.389041892E0,-6.031707001E-1,2.765528351E-1
6.272292608E1,1.401198692E0,-3.143401739E-1,4.514050484E-2
6.273290208E1,1.436636474E0,1.030921130E-1,-2.146980643E-1
6.274287808E1,1.405941954E0,4.512280239E-1,-4.362467265E-1
6.275285508E1,1.349768630E0,6.785579744E-1,-6.723280585E-1
6.276283108E1,1.402720869E0,7.715718265E-1,-9.050127429E-1
6.277280708E1,1.280351509E0,8.501907107E-1,-1.071439703E0
6.278278308E1,9.341762426E-1,8.706002708E-1,-1.254973862E0
6.279276008E1,6.558646381E-1,7.978935063E-1,-1.531110960E0
6.280273608E1,3.093654359E-1,6.203319857E-1,-1.749576970E0
6.281271208E1,-6.187136225E-2,4.519663811E-1,-1.819259993E0
6.282268808E1,-3.465939271E-1,2.608763038E-1,-1.809154835E0
6.283266408E1,-6.606353813E-1,2.008144355E-1,-1.722430687E0
6.284264108E1,-8.549567031E-1,1.944007708E-1,-1.768783904E0
6.285261708E1,-8.141281544E-1,3.155448465E-1,-2.004769927E0
6.286259308E1,-4.303127528E-1,4.740190087E-1,-2.302075700E0
6.287256908E1,-1.203580637E-1,7.361077327E-1,-2.529289144E0
6.288254608E1,1.576047543E-1,1.003658633E0,-2.794826410E0
6.289252208E1,2.745628814E-1,1.071220871E0,-2.817770299E0
6.290249808E1,-3.526243798E-2,1.081424409E0,-2.508767172E0
6.291247408E1,-5.697704541E-1,9.245702174E-1,-1.943519173E0
6.292245008E1,-1.051582266E0,6.888484892E-1,-1.226071660E0
6.293242708E1,-1.299148699E0,4.758600046E-1,-7.000584787E-1
6.294240308E1,-1.494802382E0,4.006611568E-1,-4.968291432E-1
6.295237900E1,-1.564173456E0,4.610054456E-1,-5.944443154E-1
6.296235500E1,-1.390604122E0,5.483584620E-1,-6.654874009E-1
6.297233200E1,-1.205785622E0,6.602969737E-1,-5.484530407E-1
6.298230800E1,-9.093428984E-1,8.247262327E-1,-4.248300380E-1
6.299228400E1,-6.440455149E-1,9.453344111E-1,-3.609667486E-1
6.300226000E1,-6.918881643E-1,9.561978069E-1,-2.548204887E-1
6.301223600E1,-9.535393703E-1,7.629964462E-1,2.240477622E-2
6.302221300E1,-1.257225333E0,4.274104142E-1,4.900194758E-1
6.303218900E1,-1.692993464E0,2.137129547E-1,9.133280683E-1
6.304216500E1,-2.135967413E0,2.828929710E-1,1.329372665E0
6.305214100E1,-2.397690832E0,4.697148733E-1,1.428646107E0
6.306211800E1,-2.497405447E0,5.494587618E-1,1.236095542E0
6.307209400E1,-2.465563849E0,5.767121954E-1,1.012276990E0
6.308207000E1,-2.037350905E0,6.161399706E-1,1.105866355E0
6.309204600E1,-1.507777646E0,5.608897761E-1,1.658994829E0
6.310202200E1,-1.364636199E0,4.136872914E-1,2.654496742E0
6.311199900E1,-1.443132730E0,4.549507999E-1,3.880190672E0
6.312197500E1,-1.611283303E0,6.935250923E-1,4.989972907E0
6.313195100E1,-1.689728672E0,5.811994949E-1,5.518137279E0
6.314192700E1,-2.029785046E0,4.414570342E-1,5.102719504E0
6.315190300E1,-2.038466846E0,2.754544356E-1,3.889835654E0
6.316188000E1,-1.756891545E0,6.720204949E-2,2.062105969E0
6.317185600E1,-1.248228807E0,4.326413333E-2,4.920782804E-1
6.318183200E1,-8.201163610E-1,1.579245239E-1,-3.083646119E-1
6.319180800E1,-4.524712881E-1,2.551928101E-1,-5.374345475E-1
6.320178500E1,-1.184784671E-1,2.853792071E-1,-4.204650915E-1
6.321176100E1,-2.924919795E-2,1.677703580E-1,-2.199775153E-1
6.322173700E1,-6.370084640E-2,2.666710407E-2,1.265892953E-1
6.323171300E1,-2.186444598E-1,-9.256712481E-2,5.851425648E-1
6.324168900E1,-5.470696626E-1,-3.486976822E-1,6.714153081E-1
6.325166600E1,-7.934423865E-1,-6.055544637E-1,5.369305176E-1
6.326164200E1,-7.852980191E-1,-6.888388413E-1,3.627934188E-1
6.327161800E1,-7.497785959E-1,-6.441744460E-1,-3.688780314E-1
6.328159400E1,-5.528959744E-1,-5.252432491E-1,-1.382456612E0
6.329157000E1,-2.608689947E-1,-3.571236661E-1,-2.249929061E0
6.330154700E1,-1.058003788E-1,-2.725243959E-1,-2.809517539E0
6.331152300E1,2.424913421E-2,-2.573909247E-1,-3.094010893E0
6.332149900E1,1.076824696E-1,-2.196050477E-1,-3.000144956E0
6.333147500E1,9.906411231E-2,-1.523445261E-1,-2.712120468E0
6.334145100E1,1.766621275E-1,-2.111700006E-1,-2.492466304E0
6.335142800E1,3.040990315E-1,-2.604406862E-1,-2.189995100E0
6.336140400E1,2.845223342E-1,-2.644388661E-1,-1.775266712E0
6.337138000E1,3.094019079E-1,-3.156622294E-1,-1.411970433E0
6.338135600E1,4.157277504E-1,-3.915804309E-1,-1.024001827E0
6.339133300E1,4.713206649E-1,-3.492432274E-1,-7.044438905E-1
6.340130900E1,5.730244296E-1,-3.218832283E-1,-6.596571422E-1
6.341128500E1,6.224122788E-1,-2.975532563E-1,-8.459178579E-1
6.342126100E1,6.758351453E-1,-3.225891334E-1,-1.152355227E0
6.343123700E1,6.646943723E-1,-2.976932971E-1,-1.290638954E0
6.344121400E1,5.900242224E-1,-1.594690660E-1,-1.089367851E0
6.345119000E1,5.039764141E-1,4.328342915E-2,-6.129881752E-1
6.346116600E1,4.942176670E-1,1.186559393E-1,-8.079097867E-2
6.347114200E1,4.404990045E-1,3.364984900E-2,5.979514754E-1
6.348111800E1,3.171580933E-1,-1.600007240E-1,1.560613672E0
6.349109500E1,1.686263173E-1,-4.568663478E-1,2.643754238E0
6.350107100E1,1.745773210E-1,-7.235895748E-1,3.261010880E0
6.351104700E1,4.009223811E-1,-8.544208789E-1,3.118670356E0
6.352102300E1,6.275945199E-1,-7.771480237E-1,2.258056691E0
6.353099900E1,9.043307383E-1,-5.038305992E-1,1.025314527E0
6.354097600E1,1.412933762E0,-1.463666251E-1,-1.778395557E-1
6.355095200E1,1.977604932E0,8.632712245E-2,-1.000894800E0
6.356092800E1,2.330265857E0,2.005209053E-1,-1.487488977E0
6.357090400E1,2.306983414E0,2.113786000E-1,-1.554237283E0
6.358088000E1,2.115516483E0,6.595834672E-2,-9.488651061E-1
6.359085700E1,1.611940092E0,-1.883573811E-1,3.222230977E-1
6.360083300E1,8.617631545E-1,-6.775632168E-1,1.625431226E0
6.361080900E1,2.098306958E-1,-1.170470340E0,2.695766975E0
6.362078500E1,-2.858366787E-1,-1.550851160E0,3.190030360E0
6.363076100E1,-6.035332274E-1,-1.697279766E0,3.203406451E0
6.364073800E1,-5.453245611E-1,-1.604432413E0,2.825041897E0
6.365071400E1,-2.552857078E-1,-1.240404940E0,2.167854618E0
6.366069000E1,3.182610974E-1,-9.318171103E-1,1.363015205E0
6.367066600E1,9.361163487E-1,-6.455266146E-1,6.491894567E-1
6.368064300E1,1.418615940E0,-4.134240206E-1,6.067597210E-2
6.369061900E1,1.691847849E0,-3.473406896E-1,-5.637516958E-1
6.370059500E1,1.671720709E0,-1.751301022E-1,-9.131158143E-1
6.371057100E1,1.525027809E0,1.254515733E-1,-9.304469615E-1
6.372054700E1,1.457678264E0,4.363221556E-1,-7.028177798E-1
6.373052400E1,1.490821306E0,6.619812642E-1,-4.729268950E-1
6.374050000E1,1.585673376E0,7.345209445E-1,-4.432236242E-1
6.375047600E1,1.555980192E0,7.357626007E-1,-4.481013715E-1
6.376045200E1,1.537074828E0,6.739401358E-1,-6.501595098E-1
6.377042800E1,1.396034431E0,5.732614611E-1,-9.406813431E-1
6.378040500E1,1.049946142E0,4.829023911E-1,-1.317416863E0
6.379038100E1,5.820634210E-1,3.862784681E-1,-1.699873883E0
6.380035700E1,1.427914913E-1,1.924518938E-1,-1.969028821E0
6.381033300E1,-5.112191409E-2,-6.379999325E-2,-2.152618529E0
6.382030900E1,-3.641007831E-1,-1.048763908E-1,-2.193898117E0
6.383028600E1,-5.268983766E-1,-5.285093576E-2,-2.216490589E0
6.384026200E1,-3.280139608E-1,1.248877555E-2,-2.104457937E0
6.385023800E1,-5.482005872E-2,1.093803549E-1,-1.781413890E0
6.386021400E1,2.141070570E-1,2.448568332E-1,-1.669432109E0
6.387019000E1,3.971463224E-1,3.890013702E-1,-1.786402735E0
6.388016700E1,4.647649129E-1,4.504439123E-1,-1.911575249E0
6.389014300E1,3.345582376E-1,4.000265877E-1,-1.961057897E0
6.390011900E1,1.514618888E-1,2.955371363E-1,-1.906857716E0
6.391009500E1,-6.630377099E-2,2.785049281E-1,-1.798372570E0
6.392007100E1,-1.524032906E-1,2.060238661E-1,-1.815886735E0
6.393004800E1,-3.204075372E-1,2.311467205E-1,-1.838200879E0
6.394002400E1,-5.042072695E-1,2.726356392E-1,-1.766512261E0
6.395000000E1,-6.636708172E-1,3.479843219E-1,-1.630912406E0
6.395997508E1,-6.535000241E-1,3.773132247E-1,-1.415937184E0
6.396995108E1,-5.366570506E-1,3.989220487E-1,-9.964485776E-1
6.397992808E1,-4.489178986E-1,4.677557637E-1,-3.518795907E-1
6.398990408E1,-5.079506570E-1,5.484135720E-1,2.730304724E-1
6.399988008E1,-6.431547647E-1,5.238916652E-1,7.290074587E-1
6.400985608E1,-8.621243662E-1,4.407482055E-1,1.238005242E0
6.401983208E1,-1.122470254E0,4.101009017E-1,1.782489193E0
6.402980808E1,-1.360116594E0,5.277663226E-1,1.999922585E0
6.403978508E1,-1.371293254E0,7.589671299E-1,1.712195136E0
6.404976108E1,-1.168855412E0,1.085172912E0,1.114319674E0
6.405973708E1,-9.404658732E-1,1.446261868E0,4.278857929E-1
6.406971308E1,-4.749079317E-1,1.614363909E0,-7.810242891E-2
6.407968908E1,1.786654567E-1,1.559539246E0,-9.874193072E-3
6.408966608E1,5.961533835E-1,1.412738319E0,9.226964772E-1
6.409964208E1,9.460322580E-2,9.902550606E-1,2.515816575E0
6.410961808E1,-8.927536898E-1,4.679678714E-1,3.973038025E0
6.411959408E1,-1.704251986E0,1.518255857E-1,4.956077768E0
6.412957008E1,-1.829715254E0,-5.834366396E-2,5.295686392E0
6.413954708E1,-1.723877727E0,-5.237394914E-2,4.661369328E0
6.414952308E1,-1.522532949E0,7.660583407E-2,3.551951374E0
6.415949908E1,-1.092982454E0,9.799027115E-2,2.473517232E0
6.416947508E1,-8.536661495E-1,3.877171755E-2,1.585521056E0
6.417945108E1,-1.134512595E0,-7.771987483E-2,8.201532716E-1
6.418942808E1,-1.406859382E0,-2.351584952E-1,4.447877544E-1
6.419940408E1,-1.426655861E0,-3.114642209E-1,6.825425595E-1
6.420938008E1,-1.265299168E0,-3.336693147E-1,1.059901392E0
6.421935608E1,-1.145787342E0,-4.160742711E-1,1.242109403E0
6.422933208E1,-1.025210593E0,-4.792344327E-1,1.378445422E0
6.423930808E1,-7.637991958E-1,-4.540899436E-1,1.430923013E0
6.424928508E1,-6.456640242E-1,-5.234031303E-1,1.174755326E0
6.425926108E1,-6.657718679E-1,-7.140368325E-1,6.666609371E-1
6.426923708E1,-6.603351268E-1,-7.612883283E-1,1.016567677E-1
6.427921308E1,-5.859862449E-1,-6.665798070E-1,-6.246434301E-1
6.428918908E1,-3.217551012E-1,-4.940056689E-1,-1.341054817E0
6.429916608E1,-1.962693217E-1,-3.216239043E-1,-1.941040539E0
6.430914208E1,-1.417391752E-1,-1.927844542E-1,-2.369279503E0
6.431911808E1,-3.290103994E-2,-2.335294609E-1,-2.657298728E0
6.432909408E1,-1.247226996E-1,-2.470904696E-1,-2.713841888E0
6.433907008E1,-2.493174000E-1,-2.348839684E-1,-2.644328434E0
6.434904708E1,-4.075800209E-1,-2.723168197E-1,-2.342055452E0
6.435902308E1,-4.438444158E-1,-4.084481862E-1,-2.102475146E0
6.436899908E1,-3.593613224E-1,-5.210350080E-1,-2.063273073E0
6.437897508E1,-1.825754350E-1,-6.229560699E-1,-2.112263385E0
6.438895108E1,1.496499829E-2,-6.083620043E-1,-2.114436210E0
6.439892808E1,3.063203156E-1,-5.666229710E-1,-2.028505529E0
6.440890408E1,4.573270353E-1,-3.962820308E-1,-2.017285892E0
6.441888008E1,6.285769983E-1,-2.602564989E-1,-2.025791836E0
6.442885608E1,8.272988614E-1,-2.706790146E-1,-2.070333586E0
6.443883208E1,6.186916955E-1,-2.537283750E-1,-1.932877825E0
6.444880808E1,1.389979274E-1,-3.156039034E-1,-1.544074822E0
